id,price,brand,name,ratingAverage,ratingCount,reviewCount,minPurchaseCount,recommendationRate,complaintRate,ratings
7677278,13251.92,LIEBHERR,LIEBHERR Rf 4600,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6862164,14651.31,LORD,LORD C17,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6674552,48780.17,Miele,MIELE KFN 7744 E,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6228170,6189.65,Orava,ORAVA RGO-105 FW,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6777419,11518.06,PHILCO,PHILCO PCD 3242 ENFX,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6497724,29999.65,Vestfrost,VESTFROST VR-FB373-2E1BR,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7548191,15228.88,ROMO,ROMO RCN295LX - 4 roky záruka po registraci,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7951168,15237.44,GUZZANTI,GUZZANTI GZ 256A,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6216047,61896.47,HITACHI,HITACHI R-WB640VRU0-GMG,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7806884,12371.68,ROMO,ROMO RCN2293X - 4roky záruka po registraci,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7806880,16657.48,ROMO,ROMO RCN4347D - 4 roky záruka po registraci,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7075543,53792.32,LIEBHERR,LIEBHERR CBNbsd 578i,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937670,45950.29,LIEBHERR,LIEBHERR UIKo 1560,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937652,61739.29,LIEBHERR,LIEBHERR IRBd 4570,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937640,43018.79,LIEBHERR,LIEBHERR IRBd 4151,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937638,35024.29,LIEBHERR,LIEBHERR IRBd 4121,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624417,39493.78,Miele,MIELE KFN 4777 CD nerez edt/cs  ,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8083211,12570.73,Orava,Orava RGO-270,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8601161,10522.16,PHILCO,PHILCO PCN 17742 EBI,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7140446,18086.07,ROMO,ROMO RCN3341LD,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7548196,14276.48,ROMO,ROMO RCN295LW - 4 roky záruka po registraci,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7670399,20943.27,Kluge,Kluge KCFN320BG,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7792027,14111.24,HAIER,HAIER HDW3618DNPW,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7806881,15228.88,ROMO,ROMO RCN4347W - 4 roky záruka po registraci,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7075549,53792.32,LIEBHERR,LIEBHERR CBNstd 578i,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937673,40268.27,LIEBHERR,LIEBHERR UIKo 1550,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937660,42108.29,LIEBHERR,LIEBHERR IRCf 5121,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937647,56476.29,LIEBHERR,LIEBHERR IRBd 4171,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937630,28260.97,LIEBHERR,LIEBHERR IRe 4020,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6674555,65832.68,Miele,MIELE KFN 7774 D,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6926630,18085.07,SNAIGE,SNAIGE CC48DM-P600FD,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6862165,15399.42,LORD,LORD C18,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624411,17183.53,Miele,MIELE KD 4072 E Active nerezový vzhled,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7762984,25489.86,BEKO,BEKO GNE60531XBRN,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5658845,2237.29,LIEBHERR,Spořící přepážka k LIEBHERR GN 3023,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6320632,16243.04,AEG,AEG Mastery FlexiShelf SCE818D3LC,5.0,3,0,50,1.0,0.0227,"[0, 0, 0, 0, 3]"
6470821,26680.50,Bosch,BOSCH KGF39PIDP,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7815438,23299.20,Concept,CONCEPT LK6660SS SINFONIA,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7510949,34390.62,Concept,CONCEPT LA8990ss SINFONIA,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7670400,20943.27,Grundig,Grungig GKNI25940N,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7655721,0.00,ELECTROLUX,ELECTROLUX LNT7ME34X2,5.0,1,1,20,1.0,0.0182,"[0, 0, 0, 0, 1]"
7066725,0.00,HAIER,HAIER C3FE837CGJ,5.0,2,2,100,1.0,0.0069,"[0, 0, 0, 0, 2]"
7850120,12690.48,HISENSE,HISENSE RB440N4GBE,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7245245,11553.08,MIDEA,MIDEA MDRB438FGE28,5.0,5,3,100,1.0,0.0,"[0, 0, 0, 0, 5]"
8550637,13475.77,Samsung,SAMSUNG BESPOKE RB38A7B6DCE/EF,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5814843,15990.00,HISENSE,HISENSE RQ515N4AC2,4.7,17,13,500,0.94,0.0044,"[0, 0, 1, 3, 13]"
6928139,19214.50,GORENJE,GORENJE ONRK619DC,3.5,2,1,50,0.5,0.0244,"[0, 1, 0, 0, 1]"
6928144,8003.36,GORENJE,GORENJE RBIU609FA1,4.7,3,2,200,1.0,0.0,"[0, 0, 0, 1, 2]"
5455175,26990.00,WHIRLPOOL,WHIRLPOOL WQ9 E1L,5.0,2,1,200,1.0,0.0076,"[0, 0, 0, 0, 2]"
7591202,9990.00,HISENSE,HISENSE RB390N4BF20,5.0,1,0,50,1.0,0.0,"[0, 0, 0, 0, 1]"
6093610,24890.00,AEG,AEG Mastery SKE818E9ZC,3.0,2,0,50,0.5,0.0,"[1, 0, 0, 0, 1]"
6684610,9989.00,ETA,ETA 253890020E Storio retro,3.7,6,1,50,0.5,0.0286,"[1, 0, 2, 0, 3]"
6447169,18489.73,SIEMENS,SIEMENS KI86VVSE0,5.0,1,1,20,1.0,0.0,"[0, 0, 0, 0, 1]"
6418986,16020.76,WHIRLPOOL,WHIRLPOOL WB70E 972 X,5.0,1,0,50,1.0,0.0,"[0, 0, 0, 0, 1]"
7759468,4571.39,HISENSE,HISENSE RR106D4CRF,5.0,2,2,50,1.0,0.0,"[0, 0, 0, 0, 2]"
5471405,4907.05,AMICA,AMICA VM 852.3 AW,4.7,3,3,100,1.0,0.0129,"[0, 0, 0, 1, 2]"
4590291,7362.76,AMICA,AMICA VT 862 AR,4.5,17,6,200,0.82,0.0,"[0, 2, 1, 1, 13]"
7752630,24266.72,HISENSE,HISENSE RS677N4AFC,5.0,4,2,10,1.0,0.0,"[0, 0, 0, 0, 4]"
7156079,13868.15,Bosch,BOSCH KIL42NSE0,,0,0,50,,0.0,"[0, 0, 0, 0, 0]"
6447168,19626.36,SIEMENS,SIEMENS KI86VVFE0,3.0,1,1,10,0.0,0.0,"[0, 0, 1, 0, 0]"
7962434,32950.04,AEG,AEG 8000 Cooling 360 TSC8M181CS,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7137693,24809.34,LIEBHERR,LIEBHERR SRsfe 5220,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7075548,24064.43,LIEBHERR,LIEBHERR CBNsfd 5723,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5318916,10990.00,MORA,MORA VCN 1821,,0,0,50,,0.0,"[0, 0, 0, 0, 0]"
7763387,20559.59,ELECTROLUX,ELECTROLUX 800 Cooling 360 LNT7ME36X3,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624425,23411.66,Miele,MIELE KFN 4374 ED nerezový vzhled,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6497719,30390.00,Vestfrost,VESTFROST VR-FW916-1E0I,1.0,1,0,0,0.0,0.0,"[1, 0, 0, 0, 0]"
6977880,44090.00,Bosch,BOSCH KAD93VBFP,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5596965,17990.00,Concept,CONCEPT LK5470ss SINFONIA,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7137692,20287.13,LIEBHERR,LIEBHERR Rsfe 5020,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7075547,27209.69,LIEBHERR,LIEBHERR CBNsfc 522i,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6804371,7039.00,Klarstein,KLARSTEIN Audrey Mini červená,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6674554,71410.68,Miele,MIELE KFN 7785 D,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937668,83012.53,LIEBHERR,LIEBHERR IRBPdi 5170,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7899034,9656.86,MORA,MORA VC 1820,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7763389,15567.07,AEG,AEG 6000 TwinTech  RCB632E8MX,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
2923335,12874.00,Miele,MIELE K 12012 S-3,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6875686,5104.99,WHIRLPOOL,WHIRLPOOL W55TM 4110 W 1,4.8,6,2,500,1.0,0.0016,"[0, 0, 0, 1, 5]"
8598253,8191.70,GORENJE,GORENJE NRK418ECW4,4.6,9,5,200,0.78,0.0,"[0, 0, 2, 0, 7]"
7159803,10897.26,GORENJE,GORENJE NRK6192AC4,4.4,21,10,100,0.86,0.0,"[3, 0, 0, 2, 16]"
8600477,29871.27,Bosch,BOSCH KGN39AIAT,5.0,1,0,10,1.0,0.0,"[0, 0, 0, 0, 1]"
7079082,39609.80,LIEBHERR,LIEBHERR SRsdd 5250,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624412,16706.76,Miele,MIELE KD 4072 E Active bílá,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7137687,50676.51,LIEBHERR,LIEBHERR RBstd 528i,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7709349,14005.75,SEVERIN,SEVERIN KGK 8943,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7591214,12499.00,Siguro,SIGURO BF-O120S Ideal,4.9,14,6,100,1.0,0.0,"[0, 0, 0, 1, 13]"
7243708,13990.00,LG,LG GBB61SWGCN1,5.0,21,12,200,1.0,0.0,"[0, 0, 0, 0, 21]"
7360320,13990.00,LG,LG GBB61PZGCN1,5.0,19,9,200,1.0,0.0042,"[0, 0, 0, 0, 19]"
7625778,24990.00,LG,LG GBP62PZNAC,4.8,5,1,50,1.0,0.0,"[0, 0, 0, 1, 4]"
6318116,13990.00,LIEBHERR,LIEBHERR CUel 331,3.7,3,0,50,0.67,0.0092,"[1, 0, 0, 0, 2]"
5799522,16990.00,Bosch,BOSCH KGE39ALCA,4.6,20,10,200,0.9,0.0092,"[2, 0, 0, 1, 17]"
7811253,8360.53,MORA,MORA CMDN 3054 S,5.0,7,2,100,1.0,0.0,"[0, 0, 0, 0, 7]"
6796420,17590.00,SIEMENS,SIEMENS KG39N2ICF,5.0,3,3,50,1.0,0.0,"[0, 0, 0, 0, 3]"
7920616,3564.15,CANDY,CANDY CHASD4351EBC,4.5,2,1,20,1.0,0.0,"[0, 0, 0, 1, 1]"
6162159,10112.91,BEKO,BEKO BCSA285K4SN,4.5,9,2,200,0.89,0.0175,"[1, 0, 0, 1, 7]"
6246119,19133.52,HISENSE,HISENSE RS650N4AC2,4.7,16,10,200,0.94,0.0255,"[1, 0, 0, 1, 14]"
7811251,8381.73,MORA,MORA CMDN 3054 W,5.0,7,2,50,1.0,0.0109,"[0, 0, 0, 0, 7]"
6314811,5989.00,GODDESS,GODDESS RDC0116GW8F,4.3,3,0,100,1.0,0.0106,"[0, 0, 0, 2, 1]"
6223500,10931.44,WHIRLPOOL,WHIRLPOOL ARG 913 1,4.5,2,1,500,1.0,0.0033,"[0, 0, 0, 1, 1]"
6246125,17060.53,HISENSE,HISENSE RQ563N4SWF1,4.7,11,3,200,0.91,0.0109,"[1, 0, 0, 0, 10]"
6314813,5989.00,GODDESS,GODDESS RCD0150GW8AF,5.0,3,1,200,1.0,0.0048,"[0, 0, 0, 0, 3]"
6885594,3439.76,Siguro,SIGURO TT-D160W Thrifty,4.7,28,14,1000,0.86,0.0,"[0, 0, 4, 2, 22]"
6332500,14790.00,Bosch,BOSCH KSV33VLEP,5.0,2,1,100,1.0,0.0069,"[0, 0, 0, 0, 2]"
7802088,3729.11,CANDY,CANDY CHASD4385EW,5.0,3,1,50,1.0,0.0,"[0, 0, 0, 0, 3]"
6223505,14511.66,WHIRLPOOL,WHIRLPOOL  SW8 AM2C XR 2,5.0,1,0,100,1.0,0.0,"[0, 0, 0, 0, 1]"
6471145,4390.00,GODDESS,GODDESS RDE085GW8AF ,4.9,9,5,200,1.0,0.0023,"[0, 0, 0, 1, 8]"
7263495,9059.71,INDESIT,INDESIT SI6 1 W,5.0,1,0,20,1.0,0.0,"[0, 0, 0, 0, 1]"
6448533,24681.53,Samsung,SAMSUNG BRB30705EWW/EF,4.8,6,5,100,1.0,0.0092,"[0, 0, 0, 1, 5]"
6223501,11490.00,WHIRLPOOL,WHIRLPOOL ARG 86121,3.5,2,0,100,0.5,0.0,"[0, 1, 0, 0, 1]"
7774596,8686.93,GORENJE,GORENJE RK416DPS4,4.3,4,0,100,0.75,0.0035,"[0, 0, 1, 1, 2]"
7774594,13730.61,GORENJE,GORENJE NRK61CS2XL4,5.0,4,3,100,1.0,0.0,"[0, 0, 0, 0, 4]"
7792025,18433.87,HAIER,HAIER HCR3818ENPT,4.0,2,0,50,0.5,0.0,"[0, 0, 1, 0, 1]"
7058742,8264.07,CANDY,CANDY CBL3518F,3.0,2,1,50,0.5,0.0112,"[1, 0, 0, 0, 1]"
6319672,11074.56,LIEBHERR,LIEBHERR KP 290,5.0,2,1,100,1.0,0.0,"[0, 0, 0, 0, 2]"
6366405,51141.69,Samsung,SAMSUNG RF23R62E3SR/EO,5.0,4,1,50,1.0,0.0,"[0, 0, 0, 0, 4]"
5659677,4767.36,WHIRLPOOL,WHIRLPOOL W55RM 1110 W,4.3,4,3,500,0.75,0.003,"[0, 0, 1, 1, 2]"
6223481,10490.00,WHIRLPOOL,WHIRLPOOL W5 811E W 1,4.8,10,2,50,0.9,0.0017,"[0, 0, 1, 0, 9]"
6153384,9937.65,BEKO,BEKO RCNA406I40WN,4.5,6,2,100,0.83,0.0099,"[0, 0, 1, 1, 4]"
7663214,4790.00,GORENJE,GORENJE R492PW,4.4,3,1,50,0.67,0.0053,"[0, 0, 1, 0, 2]"
7663215,12171.95,GORENJE,GORENJE R619EEW5,4.8,4,2,20,1.0,0.0044,"[0, 0, 0, 1, 3]"
6572873,3779.36,Concept,CONCEPT LTR3047bc RETRO,4.2,7,2,200,0.71,0.0043,"[0, 1, 1, 1, 4]"
7263170,23499.59,WHIRLPOOL,WHIRLPOOL WHC18 T574 P,4.8,4,2,50,1.0,0.0156,"[0, 0, 0, 1, 3]"
6438315,5298.20,CANDY,CANDY CBO 150 NE/N,5.0,2,0,200,1.0,0.0091,"[0, 0, 0, 0, 2]"
7761151,27990.00,Samsung,SAMSUNG Bespoke RB38A7CGTS9/EF ,,0,0,50,,0.0,"[0, 0, 0, 0, 0]"
6554427,25048.37,HAIER,HAIER H3R-330WNA,5.0,1,1,50,1.0,0.0161,"[0, 0, 0, 0, 1]"
7811252,5743.16,MORA,MORA CMH 2474 W,4.9,7,3,200,1.0,0.0,"[0, 0, 0, 1, 6]"
4067306,8633.99,LIEBHERR,LIEBHERR Tsl 1414,5.0,2,0,100,1.0,0.0043,"[0, 0, 0, 0, 2]"
6928137,18242.66,GORENJE,GORENJE ONRK619DBK,5.0,2,2,20,1.0,0.0,"[0, 0, 0, 0, 2]"
6928142,18817.62,GORENJE,GORENJE ONRK619DR-L,5.0,2,1,50,1.0,0.0,"[0, 0, 0, 0, 2]"
7075553,17986.41,LIEBHERR,LIEBHERR CNd 5023,5.0,2,1,20,1.0,0.0,"[0, 0, 0, 0, 2]"
6398148,13043.39,GORENJE,GORENJE NRK6202AC4,4.9,9,4,50,1.0,0.0082,"[0, 0, 0, 1, 8]"
6994315,13872.15,Bosch,BOSCH KGN39VWEQ,5.0,1,0,20,1.0,0.0,"[0, 0, 0, 0, 1]"
7455797,22751.61,LIEBHERR,LIEBHERR MRFvc 5501,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6469016,83588.57,LIEBHERR,LIEBHERR SWTNes 4285,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8134048,27862.59,SIEMENS,SIEMENS KI81RADD0,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7852714,20762.73,HISENSE,HISENSE RF540N4SBI2,4.7,3,1,20,1.0,0.0,"[0, 0, 0, 1, 2]"
7852720,14291.46,HISENSE,HISENSE RS711N4WFE,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7075554,19150.25,LIEBHERR,LIEBHERR CNd 5223,5.0,1,0,0,1.0,0.0,"[0, 0, 0, 0, 1]"
6345115,70590.94,Miele,MIELE KFN 15842 D edt/cs,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7742308,20757.42,HAIER,HAIER HTR5719ENPT,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7742758,18281.27,BEKO,BEKO RCNE366E70ZXBRN,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
8008641,35227.48,SIEMENS,SIEMENS KB96NADD0,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624410,15890.00,Miele,MIELE KD 4052 E Active nerezový vzhled,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624423,36830.03,Miele,MIELE KFN 4795 DD nerez edt/cs  ,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624424,19152.28,Miele,MIELE KDN 4074 E Active nerezový vzhled,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7853709,16769.37,LIEBHERR,LIEBHERR Rsfe 4620,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7938411,5248.40,GUZZANTI,GUZZANTI GZ 70A,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6311267,10089.44,ETA,ETA 139190001F,,0,0,200,,0.0175,"[0, 0, 0, 0, 0]"
6292403,14990.00,ELECTROLUX,ELECTROLUX LNT3LF14S,,0,0,50,,0.0096,"[0, 0, 0, 0, 0]"
6705409,47390.00,AEG,AEG RMB954F9VX,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7736850,28210.59,LG,LG GBB92MCB2P,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7359966,39041.24,HAIER,HAIER HCR5919EHMB,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6278988,13409.62,HAIER,HAIER HTR3619ENPW,,0,0,20,,0.0233,"[0, 0, 0, 0, 0]"
7455798,19964.61,LIEBHERR,LIEBHERR MRFvc 4001 ,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7752631,27626.57,HISENSE,HISENSE RQ758N4BFE,2.5,2,0,10,0.5,0.0,"[1, 0, 0, 1, 0]"
6436239,6828.34,BEKO,BEKO RDSA240K30XPN,2.0,2,1,50,0.0,0.0,"[1, 0, 1, 0, 0]"
6937667,66916.98,LIEBHERR,LIEBHERR ICBb 5152,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7263496,10264.03,INDESIT,INDESIT SI6 1 S,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7687664,24128.94,Samsung,SAMSUNG BRR29603EWW/EF,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7455791,21499.27,LIEBHERR,LIEBHERR Rsfe 5220,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6674544,41563.61,Miele,MIELE K 7443 D,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7999732,32232.73,HISENSE,HISENSE RF793N4SAFE,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7853708,22292.82,LIEBHERR,LIEBHERR Re 5220,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7920614,3479.50,CANDY,CANDY CHASD4351EWC,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6434106,12198.68,Sharp,SHARP SJ BA31DHXIE,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7999731,22106.06,HISENSE,HISENSE RF540N4WIE,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6674545,35337.25,Miele,MIELE K 7733 E,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7920619,25854.94,HAIER,HAIER HSW59F18EIPT,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6276257,19990.00,HISENSE,HISENSE RS650N4AF2,4.8,21,8,500,0.9,0.0101,"[0, 0, 2, 1, 18]"
7752625,10990.00,HISENSE,HISENSE RB390N4BFC,4.5,2,1,20,1.0,0.0,"[0, 0, 0, 1, 1]"
6223503,10396.31,WHIRLPOOL,WHIRLPOOL ARG 7181,4.8,4,2,100,1.0,0.0094,"[0, 0, 0, 1, 3]"
7792026,19990.00,HAIER,HAIER HCR3818ENMM,5.0,1,0,20,1.0,0.0196,"[0, 0, 0, 0, 1]"
6937665,19990.00,LIEBHERR,LIEBHERR ICSe 5103,5.0,2,1,50,1.0,0.0,"[0, 0, 0, 0, 2]"
6524103,18284.04,GORENJE,GORENJE NRK6202CLI,5.0,4,2,100,1.0,0.0076,"[0, 0, 0, 0, 4]"
7966360,5148.97,GORENJE,GORENJE RF212EPW4,4.7,3,1,100,1.0,0.0,"[0, 0, 0, 1, 2]"
6928141,18275.68,GORENJE,GORENJE ONRK619DR,5.0,1,1,50,1.0,0.0,"[0, 0, 0, 0, 1]"
6320626,24790.00,LG,LG GBB92STABP,4.5,6,3,100,0.83,0.0,"[0, 0, 1, 1, 4]"
7811725,13394.30,ETA,ETA 335590000CN,5.0,1,0,0,1.0,0.0,"[0, 0, 0, 0, 1]"
6223485,5249.00,WHIRLPOOL,WHIRLPOOL W55VM 1110 W 1,4.7,9,2,100,1.0,0.0023,"[0, 0, 0, 3, 6]"
8014935,12142.23,HISENSE,HISENSE RB440N4AFD,4.0,1,0,0,1.0,0.0,"[0, 0, 0, 1, 0]"
6410996,37329.43,WHIRLPOOL,WHIRLPOOL WQ9 U1L,5.0,2,1,20,1.0,0.0,"[0, 0, 0, 0, 2]"
6158966,33113.76,BEKO,BEKO GN1426234ZDXN,5.0,2,0,50,1.0,0.0308,"[0, 0, 0, 0, 2]"
6928138,18690.00,GORENJE,GORENJE ONRK619DBK-L,5.0,3,2,50,1.0,0.0,"[0, 0, 0, 0, 3]"
7747094,14777.90,GORENJE,GORENJE NRKI419EP1,4.0,1,1,20,1.0,0.0,"[0, 0, 0, 1, 0]"
6418981,20384.47,WHIRLPOOL,WHIRLPOOL WHC20 T593,4.3,4,3,200,0.75,0.0156,"[0, 1, 0, 0, 3]"
6223478,10226.75,WHIRLPOOL,WHIRLPOOL W5 911E W 1,4.2,5,1,100,0.8,0.0059,"[0, 1, 0, 1, 3]"
6928145,6462.33,GORENJE,GORENJE RF4142PW4,4.9,10,7,200,1.0,0.0021,"[0, 0, 0, 1, 9]"
6150813,10990.00,GORENJE,GORENJE N619EAW4,4.7,41,15,500,0.95,0.0041,"[0, 0, 2, 9, 30]"
6977878,62585.77,Bosch,BOSCH KFF96PIEP,4.0,1,1,10,1.0,0.0,"[0, 0, 0, 1, 0]"
6436241,10788.21,BEKO,BEKO BCHA275K4SN,5.0,3,1,50,1.0,0.0217,"[0, 0, 0, 0, 3]"
6469017,7084.47,LIEBHERR,LIEBHERR T 1404,5.0,2,0,100,1.0,0.0,"[0, 0, 0, 0, 2]"
7075566,24890.20,LIEBHERR,LIEBHERR CNsdc 5723,4.0,3,0,20,0.67,0.0,"[0, 1, 0, 0, 2]"
7134799,18739.14,LIEBHERR,LIEBHERR CNsfd 5023,5.0,1,1,0,1.0,0.0,"[0, 0, 0, 0, 1]"
7075545,48862.81,LIEBHERR,LIEBHERR CBNsda 5753,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6778834,16970.86,Samsung,SAMSUNG Bespoke RB34A7B5DAP/EF (bez panelů - konfigurovatelné),5.0,1,0,0,1.0,0.0,"[0, 0, 0, 0, 1]"
7774591,18990.00,GORENJE,GORENJE NRR9185EAXL,4.2,6,2,50,0.83,0.01,"[1, 0, 0, 1, 4]"
5761027,54287.50,Samsung,SAMSUNG RF24R7201SR/EF,5.0,1,1,10,1.0,0.0,"[0, 0, 0, 0, 1]"
7718160,14652.43,SNAIGE,SNAIGE CD39DM-T302BEX,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7962432,35670.10,AEG,AEG 8000 Cooling 360 TSC8M191CS,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7746849,8600.69,LORD,LORD R5,5.0,1,1,0,1.0,0.0,"[0, 0, 0, 0, 1]"
7962433,32037.58,ELECTROLUX,ELECTROLUX 800 Cooling 360° ENC8MC18S,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7763374,18054.92,AEG,AEG 5000 ColdSense OSC5D181ES,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7075552,20990.00,LIEBHERR,LIEBHERR CNbdd 5733,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7763381,14637.65,ELECTROLUX,ELECTROLUX 500 ColdSense LNS5LE18S,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
6937661,40308.37,LIEBHERR,LIEBHERR ICBdi 5122,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6162161,14683.16,BEKO,BEKO BCNA306E4SN,,0,0,100,,0.0105,"[0, 0, 0, 0, 0]"
6937642,34768.43,LIEBHERR,LIEBHERR IRBd 4120,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7625784,28659.43,Miele,MIELE KD 7724 E Active,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7977679,17799.81,BEKO,BEKO GNO5323XPN,5.0,1,1,0,1.0,0.0,"[0, 0, 0, 0, 1]"
6162160,6999.00,BEKO,BEKO BU1103N,,0,0,100,,0.0051,"[0, 0, 0, 0, 0]"
6937643,35550.05,LIEBHERR,LIEBHERR IRBd 4520,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7137691,18716.32,LIEBHERR,LIEBHERR Re 5020,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6796424,6220.31,ETA,ETA 253990000E,3.4,5,3,200,0.6,0.0156,"[2, 0, 0, 0, 3]"
5318914,9648.20,MORA,MORA VC 1811,,0,0,50,,0.0051,"[0, 0, 0, 0, 0]"
6778833,18977.57,Samsung,SAMSUNG Bespoke RB38A7B6CAP/EF (bez panelů - konfigurovatelné),3.0,1,1,0,0.0,0.0,"[0, 0, 1, 0, 0]"
6937734,9471.06,TEKA,TEKA RSR 41150 FI EU,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
5775839,67194.63,HAIER,HAIER HB26FSNAAA,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
